rank,title,director,actors,genres,url
30,Crimson Peak,Guillermo del Toro,Mia Wasikowska; Jessica Chastain; Tom Hiddleston,"Drama, Horror, Mystery, Romance",https://letterboxd.com/film/crimson-peak/
31,Cinderella,Kenneth Branagh,Lily James; Cate Blanchett; Richard Madden,"Fantasy, Romance, Family, Drama",https://letterboxd.com/film/cinderella-2015/
32,Home,Tim Johnson,Jim Parsons; Rihanna; Steve Martin,"Comedy, Fantasy, Family, Science Fiction, Animation",https://letterboxd.com/film/home-2015/
33,Ted 2,Seth MacFarlane,Mark Wahlberg; Seth MacFarlane; Amanda Seyfried,"Comedy, Fantasy",https://letterboxd.com/film/ted-2/
34,Tangerine,Sean Baker,Kitana Kiki Rodriguez; Mya Taylor; Karren Karagulian,"Comedy, Drama",https://letterboxd.com/film/tangerine/
35,Vacation,"John Francis Daley, Jonathan Goldstein",Ed Helms; Christina Applegate; Skyler Gisondo,"Adventure, Comedy",https://letterboxd.com/film/vacation-2015/
36,The Age of Adaline,Lee Toland Krieger,Blake Lively; Michiel Huisman; Harrison Ford,"Drama, Fantasy, Romance",https://letterboxd.com/film/the-age-of-adaline/
37,Insurgent,Robert Schwentke,Shailene Woodley; Theo James; Miles Teller,"Action, Science Fiction, Thriller",https://letterboxd.com/film/insurgent/
38,Green Room,Jeremy Saulnier,Anton Yelchin; Imogen Poots; Patrick Stewart,"Horror, Thriller, Crime",https://letterboxd.com/film/green-room/
39,Hell House LLC,Stephen Cognetti,Danny Bellini; Ryan Jennifer Jones; Gore Abrams,"Mystery, Horror",https://letterboxd.com/film/hell-house-llc/
40,Furious 7,James Wan,Vin Diesel; Paul Walker; Dwayne Johnson,"Thriller, Crime, Action",https://letterboxd.com/film/furious-7/
41,Focus,"Glenn Ficarra, John Requa",Will Smith; Margot Robbie; Adrian Martinez,"Crime, Comedy, Romance",https://letterboxd.com/film/focus-2015/
42,Mustang,Deniz Gamze Ergüven,Güneş Şensoy; Doğa Doğuşlu; Elit İşcan,Drama,https://letterboxd.com/film/mustang-2015/
43,Hotel Transylvania 2,Genndy Tartakovsky,Adam Sandler; Andy Samberg; Selena Gomez,"Fantasy, Family, Animation, Comedy",https://letterboxd.com/film/hotel-transylvania-2/
44,Legend,Brian Helgeland,Tom Hardy; Emily Browning; Christopher Eccleston,"Crime, Thriller",https://letterboxd.com/film/legend-2015/
45,Room,Lenny Abrahamson,Brie Larson; Jacob Tremblay; Joan Allen,"Drama, Thriller",https://letterboxd.com/film/room-2015/
46,The Good Dinosaur,Peter Sohn,Frances McDormand; Raymond Ochoa; Jeffrey Wright,"Animation, Family, Adventure",https://letterboxd.com/film/the-good-dinosaur/
47,Mission: Impossible – Rogue Nation,Christopher McQuarrie,Tom Cruise; Jeremy Renner; Simon Pegg,"Action, Adventure",https://letterboxd.com/film/mission-impossible-rogue-nation/
48,The Peanuts Movie,Steve Martino,Noah Schnapp; Bill Melendez; Marleik 'Mar Mar' Walker,"Family, Animation, Comedy",https://letterboxd.com/film/the-peanuts-movie/
49,The Little Prince,Mark Osborne,Riley Osborne; Mackenzie Foy; Jeff Bridges,"Fantasy, Animation, Family, Adventure",https://letterboxd.com/film/the-little-prince-2015/
50,Spy,Paul Feig,Melissa McCarthy; Rose Byrne; Jason Statham,"Action, Crime, Comedy",https://letterboxd.com/film/spy/
